Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (km),Power Plays,Player Load,Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),game_type,playing position
44129,Ethio vs Zambia II,Player 37,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.65975,44129.82291,14097,7.0328,59,336.0411,0.9072,0.1819,home,FB
44129,Ethio vs Zambia II,Player 51,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.65975,44129.71429,4712,5.5883,31,274.1813,0.3479,0.07,home,FW
44129,Ethio vs Zambia II,Player 53,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71358,44129.75329,3431,5.6444,50,261.9922,0.5988,0.0813,home,FW
44129,Ethio vs Zambia II,Player 58,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.65984,44129.71501,4767,6.0523,39,276.8545,0.3848,0.0161,home,MF
44129,Ethio vs Zambia II,Player 4,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.65998,44129.73196,6219,8.2455,54,364.5089,0.5967,0.1712,home,MF
44129,Ethio vs Zambia II,Player 40,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71366,44129.75326,3421,6.551,37,285.9811,0.559,0.0756,home,MF
44129,Ethio vs Zambia II,Player 14,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71392,44129.75321,3395,6.4771,46,289.9264,0.5745,0.023,home,MF
44129,Ethio vs Zambia II,Player 30,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71357,44129.75282,3391,6.7732,66,292.1055,0.8159,0.1667,home,FB
44129,Ethio vs Zambia II,Player 59,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.65999,44129.7142,4684,6.0785,33,274.061,0.2601,0.0014,home,MF
44129,Ethio vs Zambia II,Player 8,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.66017,44129.71461,4704,6.0246,52,281.2333,0.6619,0.0776,home,FW
44129,Ethio vs Zambia II,Player 57,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.65674,44129.71477,5013,6.3457,45,281.0664,0.6371,0.1727,home,FB
44129,Ethio vs Zambia II,Player 11,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71357,44129.75328,3431,5.2294,19,224.3405,0.2826,0.0308,home,CB
44129,Ethio vs Zambia II,Player 10,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.65996,44129.71492,4748,5.4455,29,249.8222,0.3899,0.0948,home,CB
44129,Ethio vs Zambia II,Player 44,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71392,44129.75302,3378,5.4058,35,253.1509,0.3164,0.06,home,CB
44129,Ethio vs Zambia II,Player 6,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71357,44129.75297,3404,6.2445,39,271.2647,0.4879,0.0114,home,MF
10/25/2020,Ethio vs Zambia II,Player 15,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.72825,44129.75315,2152,3.5573,25,167.8501,0.3467,0.0511,home,MF
44129,Ethio vs Zambia II,Player 34,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.6667,44129.70022,2897,5.5693,37,249.3151,0.4062,0.0702,home,FW
44129,Ethio vs Zambia II,Player 37,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.66651,44129.70137,2998,5.8222,54,264.3357,0.798,0.1811,home,FB
44129,Ethio vs Zambia II,Player 51,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.66666,44129.69995,2876,5.0991,31,248.1255,0.3393,0.0617,home,FW
44129,Ethio vs Zambia II,Player 53,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71663,44129.75003,2885,5.1586,45,237.6305,0.5471,0.0651,home,FW
44129,Ethio vs Zambia II,Player 58,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.66667,44129.70033,2908,5.6814,38,249.9704,0.3796,0.0161,home,MF
44129,Ethio vs Zambia II,Player 4,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.6666,44129.72983,4068,7.3141,50,313.4898,0.5967,0.1712,home,MF
44129,Ethio vs Zambia II,Player 40,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71669,44129.74999,2877,5.9059,33,257.7381,0.5073,0.0587,home,MF
44129,Ethio vs Zambia II,Player 14,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71665,44129.75002,2884,5.8223,42,260.2965,0.5338,0.023,home,MF
44129,Ethio vs Zambia II,Player 30,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71664,44129.74998,2881,6.0891,59,266.0435,0.7587,0.1667,home,FB
44129,Ethio vs Zambia II,Player 59,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.66663,44129.70037,2915,5.4712,32,241.5517,0.237,0.0014,home,MF
44129,Ethio vs Zambia II,Player 8,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.66667,44129.7003,2906,5.4947,50,250.9295,0.6162,0.06,home,FW
44129,Ethio vs Zambia II,Player 11,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71668,44129.74998,2877,4.6222,17,199.2838,0.2639,0.0243,home,CB
44129,Ethio vs Zambia II,Player 10,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.66664,44129.70029,2907,4.851,29,222.3966,0.3899,0.0948,home,CB
44129,Ethio vs Zambia II,Player 44,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71667,44129.75006,2885,4.8325,32,226.0813,0.2985,0.06,home,CB
44129,Ethio vs Zambia II,Player 6,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71666,44129.75007,2887,5.5897,34,244.2128,0.4561,0.0114,home,MF
44129,Ethio vs Zambia II,Player 15,game, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.7317,44129.75,1581,3.3629,25,154.0566,0.3467,0.0511,home,MF
44129,Ethio vs Zambia II,Player 34,1st.quarter, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.6667,44129.70022,2897,5.5693,37,249.3151,0.4062,0.0702,home,FW
44129,Ethio vs Zambia II,Player 37,1st.quarter, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.66651,44129.70137,2998,5.8222,54,264.3357,0.798,0.1811,home,FB
44129,Ethio vs Zambia II,Player 51,1st.quarter, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.66666,44129.69995,2876,5.0991,31,248.1255,0.3393,0.0617,home,FW
44129,Ethio vs Zambia II,Player 58,1st.quarter, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.66667,44129.70033,2908,5.6814,38,249.9704,0.3796,0.0161,home,MF
44129,Ethio vs Zambia II,Player 4,1st.quarter, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.6666,44129.70058,2936,5.2343,34,223.7753,0.3432,0.0987,home,MF
44129,Ethio vs Zambia II,Player 59,1st.quarter, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.66663,44129.70037,2915,5.4712,32,241.5517,0.237,0.0014,home,MF
44129,Ethio vs Zambia II,Player 8,1st.quarter, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.66667,44129.7003,2906,5.4947,50,250.9295,0.6162,0.06,home,FW
44129,Ethio vs Zambia II,Player 10,1st.quarter, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.66664,44129.70029,2907,4.851,29,222.3966,0.3899,0.0948,home,CB
44129,Ethio vs Zambia II,Player 53,2nd.quarter, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71663,44129.75003,2885,5.1586,45,237.6305,0.5471,0.0651,home,FW
44129,Ethio vs Zambia II,Player 4,2nd.quarter, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71673,44129.72983,1132,2.0799,16,89.7146,0.1819,0.0704,home,MF
44129,Ethio vs Zambia II,Player 40,2nd.quarter, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71669,44129.74999,2877,5.9059,33,257.7381,0.5073,0.0587,home,MF
44129,Ethio vs Zambia II,Player 14,2nd.quarter, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71665,44129.75002,2884,5.8223,42,260.2965,0.5338,0.023,home,MF
44129,Ethio vs Zambia II,Player 30,2nd.quarter, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.71664,44129.74998,2881,6.0891,59,266.0435,0.7587,0.1667,home,FB
